"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"103" 420 "Southeast_Adriatic_Drainages" "Serbia" "2 km" -0.785759253064135 0.34437308093052
"104" 420 "Southeast_Adriatic_Drainages" "Serbia" "5 km" -0.835105754004978 0.347123324129059
"105" 420 "Southeast_Adriatic_Drainages" "Serbia" "10 km" -0.827224223195709 0.34783938192555
"106" 420 "Southeast_Adriatic_Drainages" "Albania" "0.001 km" -0.726877668390168 0.333225196219019
"107" 420 "Southeast_Adriatic_Drainages" "Albania" "0.1 km" -0.766339544327578 0.339597075285119
"108" 420 "Southeast_Adriatic_Drainages" "Albania" "0.5 km" -0.727596744108918 0.340327428657117
"109" 420 "Southeast_Adriatic_Drainages" "Albania" "1 km" -0.791971449356332 0.343435778520344
"110" 420 "Southeast_Adriatic_Drainages" "Albania" "2 km" -0.785759253064135 0.34437308093052
"111" 420 "Southeast_Adriatic_Drainages" "Albania" "5 km" -0.835105754004978 0.347123324129059
"112" 420 "Southeast_Adriatic_Drainages" "Albania" "10 km" -0.827224223195709 0.34783938192555
"113" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "0.001 km" -0.726877668390168 0.333225196219019
"114" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "0.1 km" -0.766339544327578 0.339597075285119
"115" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "0.5 km" -0.727596744108918 0.340327428657117
"116" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "1 km" -0.791971449356332 0.343435778520344
"117" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "2 km" -0.785759253064135 0.34437308093052
"118" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "5 km" -0.835105754004978 0.347123324129059
"119" 420 "Southeast_Adriatic_Drainages" "North Macedonia" "10 km" -0.827224223195709 0.34783938192555
"120" 420 "Southeast_Adriatic_Drainages" "Greece" "0.001 km" -0.726877668390168 0.333225196219019
"121" 420 "Southeast_Adriatic_Drainages" "Greece" "0.1 km" -0.766339544327578 0.339597075285119
"122" 420 "Southeast_Adriatic_Drainages" "Greece" "0.5 km" -0.727596744108918 0.340327428657117
"123" 420 "Southeast_Adriatic_Drainages" "Greece" "1 km" -0.791971449356332 0.343435778520344
"124" 420 "Southeast_Adriatic_Drainages" "Greece" "2 km" -0.785759253064135 0.34437308093052
"125" 420 "Southeast_Adriatic_Drainages" "Greece" "5 km" -0.835105754004978 0.347123324129059
"126" 420 "Southeast_Adriatic_Drainages" "Greece" "10 km" -0.827224223195709 0.34783938192555
"127" 424 "Aegean_Drainages" "Greece" "0.001 km" -0.517092276003178 0.334007569603691
"128" 424 "Aegean_Drainages" "Greece" "0.1 km" -0.677869519922479 0.345317340810872
"129" 424 "Aegean_Drainages" "Greece" "0.5 km" -0.599327085172782 0.34408666505673
"130" 424 "Aegean_Drainages" "Greece" "1 km" -0.629130519917322 0.346659591164316
"131" 424 "Aegean_Drainages" "Greece" "2 km" -0.645077054690409 0.348324052766733
"132" 424 "Aegean_Drainages" "Greece" "5 km" -0.612278042400871 0.34800006368324
